,0
table,0.8359594724840937
사원,0.8355350437788944
양질,0.835424601112317
피그마,0.835251205740025
mockk,0.8348415695624734
fluent,0.8343987322916332
새로,0.8337189665176268
assurance,0.8334780379058786
documentation,0.8332727679709366
tas,0.8327249968900623
복호화,0.8327094057238114
통찰력,0.8325879042189499
두잇,0.8325229134084648
프레임웍을,0.8323307501462062
以下,0.8317779965105755
playstore,0.8316971839498042
구직,0.8315819030050257
cloudformation,0.8314090963362154
뷰업,0.8313271361776777
부업,0.8313271361776777
conversion,0.8311372972817792
정착,0.8305940597112117
메디팔,0.830341252150966
simulator,0.8299995925190591
group,0.8297952423165154
over,0.8294673766520222
proxy,0.8292051413041652
유용,0.828518693108956
이상자,0.8282861918040154
across,0.8280489384654738
직면,0.8280200616729265
mlflow,0.8271493487582866
크리에이트립,0.8262821020400338
aem,0.8262283268450216
tibero,0.8262107636785417
mongo,0.8253675280921452
活用,0.8242402931944888
배차,0.8240672400521876
umos,0.823944595513803
접근성,0.82375964357287
조언,0.8233481637828841
factory,0.8233320483130903
향후,0.8228012195232444
변동,0.8226223673699963
한정,0.8225395071215127
조금,0.8224354933161608
레브잇,0.8219881365647848
레진코믹스,0.8219627238034759
거리,0.8216826808182953
26262,0.8216232788878473
입출력,0.8206413615044399
intel,0.8197341852367901
코더,0.819395248697701
reactorkit,0.8192222862701086
리더쉽,0.8184611270023453
想定,0.8184473335614546
괜찮,0.8183449636005931
pinia,0.8182381112400453
중간,0.8176142200530342
물론,0.8175511237042485
pulumi,0.8172322255530731
선두,0.8169292987598878
gds,0.8165086355969923
await,0.8165053991453549
ecosystem,0.8163456738344519
de,0.8162720210955546
glue,0.8159253774634376
솔류션,0.8154200262989646
check,0.8153368012956099
트랙,0.8150254497488085
태블릿,0.8147626752413923
챌린지,0.8145352567096544
ca,0.8138517257382683
어제,0.8137770281034374
oopy,0.8137613672022161
교환,0.8133325756920179
진척,0.8127356608127587
youtube,0.8119623254150545
시연,0.8118255915601761
how,0.8118110937468825
관절,0.8116592768448143
localization,0.811450614922915
이렇게,0.8113576220599531
requirement,0.8112332729292501
refactoring,0.8102745404602537
의료진,0.8102124951919734
cluster,0.8101600130850468
동역학,0.8100167470526589
version,0.809865561566927
패션,0.8097504995054436
벤처,0.8097193997609217
continuous,0.809385392184855
슬로우,0.8090035308523758
cdk,0.8086336188255782
스톤,0.8080095096856417
모달리티,0.8077947892599096
scenario,0.8074345797836989
프롬,0.8068472578317833
package,0.8060793166663441
인증서,0.8060519024163175
scalability,0.8057503718096057
individual,0.8051802309442064
kakao,0.8050247322763071
directory,0.8044654328237394
程度,0.8041577728345931
日常業務,0.8041577728345931
年程度,0.8041577728345931
日本語環境,0.8041577728345931
完結,0.8041577728345931
就業経験,0.8041577728345931
日本語能力試験,0.8041577728345931
bc,0.8028643467064613
rx,0.8019662194572473
業務例,0.8015632882970843
bring,0.8014578262188354
디버깅을,0.801451525409744
송장,0.8000943875269967
pr,0.7998432572617086
플랫,0.799470607528402
session,0.7994211952377828
결산,0.7988730600360583
demo,0.7985898947430329
디맨드,0.79774462962689
pattern,0.7975857076393547
커스터마,0.7973342207804005
thingworx,0.7973253235418319
people,0.7970142595342612
얼굴,0.7970027296541696
스케일링,0.7963216319471297
법규,0.796115252312026
과거,0.7954408649626747
llmops,0.7943444625106251
개론,0.7939296124102586
concurrency,0.7937562139551722
기획력,0.793631979853718
marketing,0.7933264909636702
phy,0.7928253320512477
인턴,0.7922523553650637
브릿지,0.7921429635399516
pull,0.7920040327465265
인덱스,0.7918532390868722
못하,0.7918526704948268
프리즘,0.7914450808392137
prism,0.7914450808392137
스캐닝,0.7911558476164755
카프카,0.7909446252496597
kibana,0.7907561182272858
実行,0.7894111827042538
ed,0.7893337204901437
친절,0.7889633990659788
setup,0.7886702010471878
프리스타일,0.7882549607036078
defi,0.7880127738208332
naver,0.7876078045568977
etpip,0.78733655489025
di,0.7870853629237322
sas,0.7870637032482477
cbo,0.7869361541242648
electronics,0.7866614392167526
멋지,0.7859696556379534
블루,0.7852574286606503
retrofit,0.7850097748930495
ers,0.7847671824426279
오픈마켓,0.7847026006887663
relevant,0.7846828847582208
264,0.7844575138226284
숙박,0.7842791545193999
identify,0.7842605374009707
헬름,0.7840028893346261
열의,0.7837565761090385
정규,0.7835033430815235
education,0.783389509083117
aidt,0.7831775064295468
account,0.7829244126123981
bug,0.782532914173356
codepush,0.7823769244151583
계층,0.781624010871088
vs,0.781521157692399
bubble,0.7814029940077691
ha,0.7810981440255085
동선,0.780880791183021
허브,0.7804133960670424
분기,0.7802994585278189
난이도,0.7800422140191486
databricks,0.7797476275429921
기술자,0.7795658660375449
어스,0.7794008330873256
수탁,0.7785401530619456
presentation,0.7781270574006396
elasticcache,0.777920283663042
통과,0.7777571861725868
관리회계,0.7773163327984737
bus,0.777289203361661
음향,0.7770760587695911
networking,0.7769826906067485
part,0.7765418456388744
주주,0.7734710867064669
알로카도스,0.7730841062582863
중국,0.7728719842540841
what,0.7727685308001462
히스토리,0.7727477946711482
deleokorea,0.7724552407065829
deleo,0.7724552407065829
비즈,0.772340773733053
학업,0.7718747027440473
oriented,0.7717590902856224
입찰,0.7715675971432827
understand,0.7714278876315604
seoul,0.7711250058418662
elecvery,0.7710958110591977
page,0.7710294502412474
esp,0.7702653193086915
가깝,0.7700617651891146
치료,0.7699054406171014
ᆯ지,0.7697701872419135
앱푸시,0.7697186782119334
라포랩스,0.7693375498356438
nfc,0.7686613941407493
진보,0.7684592372312445
맡기,0.7684576298673982
경기도,0.7684242625553149
고정,0.7683536444668002
hasura,0.7681756547411671
원서,0.7679899863760863
플루,0.7679899863760863
나무,0.7676026185066599
centos,0.7675299557416748
presto,0.7672768272766641
전개,0.7670269542010666
헤더,0.7666586470675174
철도,0.7662769954511341
skt,0.7657184499272479
microchip,0.765528498039519
place,0.7639800113878937
px,0.7637028603761707
porting,0.7635950242574908
판교,0.7635128251543939
weilo,0.7635024749988407
크라우드,0.7634625810147433
looker,0.7629640722225364
세일,0.7621973290165429
움직임,0.761682380970019
vhdl,0.7616305099704972
avepoint,0.7616191661050302
rtk,0.7610243127285975
traffic,0.7608861897111494
라스트,0.7604902618493041
천억,0.7601079744083997
tunning,0.760049171299022
이슈트래커,0.759804605308855
프록시,0.7596210668087375
nn,0.7594664039545703
業務,0.7587847448973509
analyzer,0.7586622708264489
amplitude,0.7583635783880507
sync,0.7581486830065538
카셰어링,0.7579387953706161
용어,0.7579253001242426
fleet,0.7561154855787486
신청,0.7548847898303289
federation,0.7547500488695409
like,0.7546695618089774
우수자,0.7546340483567877
양팔,0.7544556902866869
paper,0.7539094069160153
rtsp,0.7539071686290473
스팬딧,0.7534343027946145
tempo,0.7534098392782604
bert,0.7533384275615307
automated,0.7532629452656336
hrms,0.7529861314323723
ct,0.7525697240313098
ensuring,0.7525647976902221
중장기,0.7515790678019919
hand,0.7509730140741322
반송,0.7506115192490423
ecr,0.7505239130025532
약품,0.750465714955715
이사,0.7502448341293975
일치,0.7500562893101862
공수,0.7498332435183237
filter,0.7498150984237753
습관,0.7493982559520349
에코,0.7482022699781226
기쁨,0.7480229272475445
openai,0.747951501863038
의공학,0.7476640661172449
graphics,0.7475614278373346
tions,0.7473515096052108
community,0.7471914454525593
p2p,0.7470048174467168
커스텀,0.7464201569776376
emc,0.7455912765090804
상업,0.7454760732218484
xen,0.7446435982031268
기계설계,0.7444207452570781
뤼이드,0.7443845413291178
proactive,0.7434896051151625
아키텍트,0.7434064339959398
무리,0.7433201535286903
supertest,0.7430144644559431
managing,0.7429684869815033
베트남,0.7422285785868126
중추,0.7421425157834912
wemix,0.7420107173601689
startup,0.7409129007099023
재해,0.7409022531374088
compression,0.7407124106879541
골격,0.7406931938203711
aid,0.7399285729641023
저장소,0.7397613301234502
watch,0.7397305208244881
내일,0.7397295913352834
아프,0.7391798609499081
부장,0.7391454729027012
drone,0.7390531068265174
tree,0.7389301308198113
엠투,0.7375415042127202
amr,0.7374949081401647
합산,0.736682756070608
jax,0.735915581953109
가속기,0.7357076252389858
타당,0.7354745775322898
주택,0.7353758504560541
rocky,0.7344546440961093
external,0.7341324735792705
가볍,0.7333961292525046
크롤링,0.7333784357242371
수석,0.7333728877967287
hyper,0.7327031165361992
소수,0.7323857009739552
mui,0.7312989892708716
반의,0.7308008294344756
로그프레소,0.7304576527899669
세탁,0.7302382006850825
circleci,0.7296907734868445
receiver,0.7296024397606813
remote,0.7295772874269205
suite,0.7294549997627999
장단점,0.7292261289018953
집착,0.728805146319798
simd,0.7286410977720792
각각,0.7283658645745966
디센트,0.7275054923261806
center,0.7271017382988803
transaction,0.7270784210704333
멘털,0.7269577247583194
패스오더,0.7266633652452413
ra,0.726662246246181
쿠팡이츠,0.7265253166975223
thymleaf,0.7264561718990887
세탁물,0.7263670125520016
화질,0.7262928920288856
parking,0.7262759418234729
중단,0.7260858731047599
jetson,0.7260630685176697
국한,0.7258284602460126
서포트,0.7253634121307162
스타,0.725195096457835
tf,0.7249699121393891
value,0.7248303470729656
processor,0.7246935182709702
bs,0.7241812151591406
dss,0.7241782454247117
pci,0.7241782454247117
상당,0.7241779270722546
stakeholder,0.7239172732552283
진짜,0.7236941139207191
총회,0.7229896969710498
감소,0.7225867693041355
crash,0.722308714056752
택시,0.7222236280308004
align,0.7219953321829886
限定,0.7219790949858738
중개,0.721668659544408
노출,0.7212944328074038
파싱,0.7205320683762505
형성,0.7200267948384976
quicksight,0.7198960770073746
29,0.7198573898396129
는다,0.7197403636737458
실적,0.719701548266663
시차,0.7195771094275805
英語,0.7194994714515315
cpp,0.7192052183273108
hooks,0.7189325937545404
player,0.7185561407079671
64,0.7184056732373386
governance,0.717952948474242
nr,0.7176869961499897
reverse,0.7176689675422204
runner,0.7173114627454046
수료,0.7171353615140887
pinpoint,0.7168298380275964
coupang,0.716161510974616
druid,0.7159706317840695
보호법,0.7155665659051028
학계,0.7152550440596177
송부,0.7150397403789163
분석기,0.7149077680868616
불리,0.7146181725681187
content,0.7144219711773129
browser,0.7142125478646795
수주,0.7140217737549464
표기,0.7140184781570345
local,0.713847231886719
ce,0.7137272534702467
연구개발,0.713549834122678
da,0.713041823997947
flexity,0.7129790346084834
비상,0.7129617069275416
buddy,0.7124122430944098
order,0.7121883333547482
복원,0.7121849331555308
assistant,0.7113560138494561
swg,0.7111926150261995
일본,0.7097180883173766
modal,0.7096954616187157
확고,0.7094279820013272
욕구,0.7088586750943626
거부,0.7085589222164922
zvzo,0.7082112274937971
만화,0.7080095333189715
acon,0.7076084423543711
event,0.7075227051197504
에잇,0.7074918471291595
strategy,0.7072749407097225
서치,0.7065286689701332
도시,0.7064983239127184
processes,0.7063427335034073
pda,0.7062271350613644
해이,0.7061400013330609
캔버스,0.7061365918023241
유의미,0.7060945863391607
企画,0.7055381252632115
bench,0.7055187788561348
스푼,0.7050251954342031
msp,0.7037938324169066
transfer,0.7035179544584256
가전,0.7031223633320387
b4,0.702465122419059
시안,0.7022171898517288
sota,0.7011412501623882
온전,0.7006732580906853
다운로드,0.7005602762745271
입금,0.7004160347011301
loader,0.7001153542590822
ivi,0.699654570528951
면밀,0.6995323315247848
퓨전,0.6993146116900864
2025,0.6986043516704049
앞장,0.6985831815272521
sm,0.698518865563992
상주,0.6979067913360762
컨트롤러,0.6975911488564289
세대,0.697412297442024
zenius,0.6973970324371007
pacs,0.6970933140880762
patterns,0.696533761509279
때로,0.6964143539760803
javasscript,0.6963930979862305
주자,0.6957489025643486
증폭,0.695591814481463
부드럽,0.6955623703110749
cybersecurity,0.695280495207814
공사,0.6950812216388889
200,0.6950725373821199
関連,0.6947014428563544
원더,0.694458155176406
한글,0.6941247908746412
구매자,0.6933091596364618
치열,0.6932702025426971
課題抽出,0.6932096714280522
시트,0.6929693423205088
alignment,0.6921935153251335
okr,0.6921563168572348
home,0.6920079489603881
계획서,0.6917935566677553
caddi,0.6915629904347662
신발,0.691346988701734
조화,0.6910789880490191
디버그,0.6910522810755502
유량,0.6910455930624513
collaboration,0.6909096311853687
framer,0.6907545542944703
생기,0.6906246212326789
진심,0.6903278606877984
그치,0.6892151836710472
뚜누,0.6887213795894601
독보,0.6887189048245277
실수,0.6883937443703141
금형,0.688163917855599
opc,0.6871640644743373
프레임웍,0.6864196076629049
platforms,0.6863607835425267
areas,0.6863390823421398
responsible,0.6861997304710958
companion,0.6860993909085158
지상,0.6860975078102618
rpa,0.6860763164857365
help,0.6860414659823895
적정,0.6860209031809448
800,0.6854387189581287
1000,0.6853737885511364
오르비,0.6847980543390091
포스,0.6846855210036947
따라서,0.6845652688816051
커넥트,0.6839153954697956
공급망,0.6831569276414414
온도,0.6830925136443592
electric,0.6830587783666995
잔디,0.6828426658597625
operations,0.6826747149839959
장인,0.68264988285849
사진,0.6818479558938911
scripting,0.6817571931108531
음식,0.6815873990080358
미용,0.6815216244691056
차봇,0.6813799281244663
stems,0.681094049848111
sy,0.681094049848111
하위,0.6808968225809515
컴파일,0.6807227569331631
expert,0.6805830634853415
few,0.6803162438907678
rcms,0.6799202568741923
개개인,0.6795050600672448
품고,0.6787830962602945
create,0.6787494104972368
gs,0.6783929837064475
powerpoint,0.6782260023043026
습도,0.6776562106429149
fargate,0.6775693840524916
구속,0.67743458221257
의문,0.67743458221257
성숙,0.6765131666479152
tests,0.6764707795664799
천만,0.6761067590751356
그루,0.6758114290842735
하지만,0.6755961817119146
뮤즈,0.6755496072633306
fusion,0.6754077469572128
프리,0.6751210441079586
공장,0.6749386731814035
jap,0.6747048707037822
standards,0.6744843901919477
협동,0.674370206094395
아이디에이션,0.6737927208391215
베어,0.6737461750891438
인재상,0.6737412042456064
90,0.6730615015724772
機械学習,0.6729325114751907
가득,0.67249415313723
status,0.6720741611690385
익명,0.6717169253000088
ems,0.6716722575025691
gdpr,0.6716480328820211
purchase,0.6714876293174155
datahub,0.6712045425201063
triage,0.6709943903353996
config,0.6709549097714065
framwork,0.6707552189058767
supervised,0.6706050502164533
log,0.6702105760314863
snowflake,0.6700043283854938
인코딩,0.6698564839020846
저작물,0.6693872532125064
남녀,0.6692938027236848
rdbs,0.6691986576494711
statistics,0.6688018484539989
빗썸,0.6687804181854189
tablet,0.6683925504464606
여전,0.6681851779030774
複数,0.6680080715126906
인공위성,0.667723547483278
마이프차,0.6668477710496701
tflite,0.6664619161083138
prettier,0.6661805915508969
sk하이닉스,0.6661353897780917
라이드,0.666071211560067
송수신,0.6658730690082241
tls,0.6654909263321148
기울이,0.66545002719467
선생,0.6652637265276081
연간,0.6650110194509824
실습,0.6646679069111925
현지,0.6644382695480027
価値発揮,0.6641119664933454
career,0.6632215060871652
track,0.6631956435210551
수상,0.6631944982393333
collaborative,0.6631106733199181
유도,0.662873320756399
든지,0.6628410811478996
극복,0.662245842051666
port,0.6615750671533981
msw,0.6615398858865337
cosmos,0.6615040850687118
부하,0.6614433094140982
자재,0.6605639861058112
aim,0.66045635989645
must,0.6602052809422709
concepts,0.6600439932241472
slo,0.6599253496377524
avr,0.6597505213784489
rtm,0.6597082917860739
rtminfo,0.6597082917860739
망설이,0.6594320241315985
designing,0.6594136525279066
웹앱,0.6592002457478632
mq,0.6590464855839403
向上,0.6589519117950137
메세지,0.6589496439291245
컨트렉트,0.6588198795594373
set,0.6573459402194324
simulink,0.6572554938765582
에이클로젯,0.6571147531439183
전담,0.6570458663112668
이닝,0.6565826840094651
폭발,0.6563917525107283
적시,0.6563625821893571
laws,0.6563301127501068
장르,0.6558559268245863
민첩,0.6558375155567856
손실,0.6557556421996902
cert,0.655642923614508
최소한,0.6555657424714412
마치,0.6552741415862514
vc,0.6552712742774979
정비,0.6550640703933244
리버싱,0.6549927607775501
업비트,0.6546571255239653
cicd,0.654547039085188
스포츠,0.6542930634456614
意思決定,0.6542597899245216
공급자,0.6542136288040132
xcodecloud,0.6535278743045385
tca,0.6535278743045385
swiftlint,0.6535278743045385
hyperledger,0.6529776315279412
보훈,0.6524233126901409
커넥팅,0.6516872342529683
수리,0.6514344753013632
least,0.6510110225919855
시기,0.6508149539400933
윈들리,0.6504991025133209
effective,0.6502204556796416
翻訳,0.650148125317026
連携,0.6499548122627323
운영자,0.6498485144168571
payment,0.6498407721803874
대안,0.6492390994286237
경쟁사,0.649160340790825
현대캐피탈,0.6490329671486915
에이아이,0.6488426267132338
오후,0.648749126804993
intermediate,0.6486977257767756
포럼,0.6485067281977063
axios,0.6483937884346958
ins,0.6483164761998731
리서처,0.6480366720430857
삭제,0.6478269652164358
한가지,0.6465147767383047
오랜,0.645968353718399
수십,0.6458660328289556
타파,0.645811775882728
육성,0.645772351103495
2019,0.645665621206666
shape,0.6454701314252285
hdmi,0.6452293410811346
klaytn,0.644671635424558
springbatch,0.6443074635214994
2017,0.6441694561759062
fishscope,0.644018659432736
솔버,0.6437526353789707
산업공학,0.6435502513875193
familiar,0.6434816186751985
clo,0.6430365777014673
99,0.6423989462227416
itsm,0.6419633673111027
mendix,0.6418364245449033
ipc,0.6417579233562414
화장품,0.6412502956628479
funnel,0.6412044548994958
초급,0.6405804114508908
분위기,0.6405449737550459
메디컬,0.6394655338062266
화물,0.6394029948303191
주식회사,0.6393867337370895
출고,0.6391420140484217
코틀린,0.639005979745636
lint,0.638862239759647
체험,0.6387238091106662
sub,0.6385643844666148
집념,0.6384115199862201
pljec,0.6379259728713499
캐시,0.6377946140543
과업,0.637740826962363
pop,0.6372791790647319
병의원,0.6372705963263239
automl,0.637240507024948
버그바운티,0.6371155717793708
nbt,0.6368803419714383
expo,0.6362557601320785
리텐션과,0.6361207142766154
학문,0.6360976530397621
osgi,0.6360766720769577
interactive,0.6357134430442939
이타,0.6349027510695574
데이,0.6346490923063046
expectation,0.6345695087958818
경혐자,0.6345546385147545
timeseries,0.6345546385147545
scikitlearn,0.6345546385147545
캠핑,0.6337603436244068
그것,0.6337145955709141
forms,0.633478101705335
사설,0.6333124160688206
아이디,0.6329582754019576
운행,0.6328081157436996
초대장,0.6324844948391193
mcg,0.6320457994215667
급증,0.6317998717593781
mail,0.631796668698812
aa,0.6314988121855356
하이퍼,0.631404694903727
운동,0.6308620441298991
pricing,0.6306648995105459
battery,0.6303109074616268
정예,0.6302315332510308
evaluate,0.6297027988397437
판단력,0.6296490110594919
캠프,0.6295197931025498
의하,0.6289481150854629
sequlize,0.6287830319723865
아동,0.6287830319723865
instruction,0.6286917672499487
ckend,0.6286334238030229
produ,0.628035537237054
speed,0.6279285872321549
변하,0.627220518660842
sign,0.6271334251899048
이스트소프트,0.6270809874595338
finance,0.626735550206531
매쉬,0.626582054528915
raw,0.6264858722423027
ghz,0.6264280052916975
청구,0.626359850909756
을까,0.6263041447198905
시점,0.6258102301247774
탐독,0.624868245994346
esl,0.6239395116872556
근무일,0.6239050972067524
자발,0.6238750546180043
feedback,0.6238355411668054
ddos,0.6237668567988047
디파이,0.6236669395280559
subgraph,0.6236669395280559
graphic,0.6236541721085161
auroradb,0.622921884554242
선불,0.6227533621985271
bnpl,0.6227533621985271
후불,0.6227533621985271
ami,0.6216911050225867
dt,0.6214914830166234
101,0.6210802114178845
실전,0.6206898065205143
description,0.6206307638400882
일원,0.62055030638344
puppeteer,0.6204041791342486
cli,0.6202306896642085
공식,0.6202030888143932
의무,0.6190595908797468
유틸리티,0.6189818485876682
modules,0.6189520317658552
altium,0.6189222930832265
timely,0.6184862790641457
staff,0.6183754180019456
cpo,0.6175774906293168
pmf,0.6175147061166225
first,0.6169383021165227
wm,0.6168796641487958
typscript,0.616710285986058
포크,0.6164971092762415
年以上,0.6164308313972497
slm,0.6164270063552564
특수,0.6163972486099971
dast,0.6163543548758621
ducts,0.6161048386250731
netfunnel,0.6157145339985457
vector,0.614855007913742
토폴로지,0.6146631175557793
downtime,0.6146179957515039
메이트,0.614260732628407
미들,0.614243881478794
prediction,0.613927639814141
pe,0.6138200159408146
wepublic,0.6137624957005605
게이트웨이,0.6137183000550672
delight,0.6133131840817156
연구자,0.6132834301361343
버즈베네핏,0.6130919492016365
설문,0.6127592692866933
각자,0.612661474851544
레이저,0.6126343078112038
crud,0.6122679716340365
incident,0.6111535325875301
ptq,0.6105533053741473
qat,0.6105533053741473
주의력,0.6103741858952715
노트,0.6102818884788697
전시회,0.6101700210513703
eureka,0.6100348230968984
elasticache,0.6095735726741703
farm,0.6091940297355999
codedeploy,0.6088115264071782
커버리지,0.6083874981651721
클럽,0.6080834763676177
지나,0.6076377755493351
firm,0.6071627644772053
건전,0.6070079776740422
남자,0.6069063554591173
mlange,0.6066233793546421
zetic,0.6066233793546421
동참,0.605968817772347
인물,0.6059609600013143
패킹,0.6051991158333168
lac,0.6051654982057061
cspm,0.6049582045335877
slc,0.6048289141831696
병원정보시스템,0.6047074730215408
connection,0.604531287467275
크립토,0.6044861038610527
고장,0.6043872911985168
have,0.6041684844147991
기판,0.6040167862019691
mongoose,0.6037642425922676
교차,0.603340049487283
qr,0.6033141466095165
약속,0.6032322139164392
scaling,0.6031933123204943
계좌,0.6031620476183397
token,0.603122475262312
llamaindex,0.6030356332453949
틀리,0.6028760088198367
ictk,0.6027914522581879
직후,0.6027585473094512
무인,0.6024866648983362
사무,0.6023403980683965
mipi,0.6021014836739953
algebra,0.6019924259090244
유동,0.6016985958891518
smpl,0.6014676745894482
에브리,0.6013580948734856
움직이,0.6012910872119516
bss,0.6011565324736969
edb,0.6006713964493526
qc,0.6003810817149595
dft,0.6003428201973208
execute,0.6002261343760449
anomaly,0.599850325020807
ecommerce,0.5994728987828175
pyspark,0.5994122154753754
사기,0.598903754242702
에너자이,0.5987432905749575
mattermost,0.5987397372484047
달리,0.5986049332162547
decision,0.5984693437479016
형태소,0.5983166324897953
radware,0.5982947767585554
진출,0.5982022071684542
캘리브레이션,0.5980256145730553
response,0.5977943014354137
분당,0.5976781029715518
평균,0.5976592906394003
프러덕션,0.5975988978381503
routing,0.596853900651415
tensor,0.5963188193625816
olap,0.596201092977232
음반,0.5961989523185682
戦略,0.5960674266733711
changing,0.5959268918268685
애자일,0.5958679122132657
sprint,0.5957027669263992
schematic,0.5955026007953598
requires,0.5953176615426542
fea,0.5951784179490469
meta,0.5948973989262125
cohort,0.5947881689421646
retention,0.5947881689421646
재료,0.5947409967803183
보안관,0.5946598184050016
메쉬,0.593853082744193
autolayout,0.5936037431720441
drive,0.5935758551139498
fdc,0.5934842283862485
원투,0.5934014656581398
through,0.5923634619746193
samd,0.5922885287885279
의원,0.5922225493823013
적립,0.5920301482719991
채점,0.5918843434242813
밸리,0.5918468369507424
travel,0.5916064780470373
rollup,0.5911151510872243
거의,0.5909296366359084
투자자,0.5906062841194184
embed,0.5904836795586554
프로그래머스,0.590451674842893
이고,0.5904457172351378
shcillace,0.5901453257283378
협조,0.5900443556437573
빌더,0.589938631371143
chef,0.5898874414005179
루티너리,0.5898364712697075
vcs,0.5897031805237196
집행,0.5896972223479275
하며,0.5895520573199236
scripts,0.5894094866926871
이종,0.5893426663708072
dicom,0.5891195425828042
무섭,0.5889384137152174
gpio,0.5889206054044682
열차,0.5888238110037248
vessl,0.5887702945779518
신체,0.5887347528312654
switch,0.5886786809794113
foundation,0.588278830066287
오리지널,0.5878016564500075
워크스페이스,0.5877090347499294
도심,0.5876768033768779
타협,0.5874399946150205
교통,0.5873714145613917
안랩,0.5867835854466696
겸하,0.5863836273080771
decoder,0.5862967753417272
그림,0.5862244946356026
品質,0.5860902635586812
런드리,0.5859695704532644
데스크,0.5853527894571875
영림,0.5851961054717559
의상,0.5848517692677683
으나,0.5846319283582613
frame,0.5845357313507271
browsing,0.5844912311363022
점차,0.5843270358287873
의향,0.5834217156797487
analyze,0.5833099749614034
절세,0.5827483746560839
프렌즈,0.582722855643647
터미널,0.5826586033374076
pipelines,0.5824819847159589
question,0.5820703019286337
ction,0.5820010375654417
미스터,0.5819675117635227
01,0.5817667548328903
인터파크,0.5817216769326715
개인화,0.5815599180776767
環境,0.5815419724929085
지불,0.5814634202480652
원가,0.5814311899103388
dataset,0.5814187244088211
파트타임,0.5806546093757712
tsx,0.580629053792132
servi,0.5806065196799878
선보이,0.5805907688324363
hexagonal,0.5804494186673398
electronic,0.5800031187626743
開発組織,0.579997168464314
anysigncloud,0.5796714713271486
emrocloud,0.5796714713271486
groovy,0.5795113564828118
list,0.5790002408533829
xinics,0.5789453402372143
후생,0.5788522696861002
복리,0.5788522696861002
구두,0.5786734702963545
구하,0.5785643107971111
fabric,0.5781621466921205
넘나들,0.5780330077050544
질환,0.5778316676349506
toeic,0.57735971582549
jdbc,0.5771812949496321
워드,0.5771206407817887
일본어,0.5769062179136644
wsop,0.5760263910125865
합의,0.5754649424871594
어떠케어,0.5752215684455089
hardhat,0.5748542298194237
통찰,0.5747901489698033
씽씽,0.5746943719359948
킥고잉,0.5746943719359948
industrial,0.5746469224030103
튜터,0.5739897029311659
above,0.5738711106505152
dagger,0.573700644606652
커스터마이,0.5734437606185541
summary,0.5731553346300264
evaluation,0.5724635881924074
다이렉트,0.5722956789815017
소양,0.5721083820666951
모르,0.5720147146260236
esnext,0.5718832027324039
merge,0.570773784205385
티맵,0.5706762500018696
다방,0.5704015685108681
rapidly,0.5702347473380908
유창,0.5701079862046393
수신,0.5700380353898835
외관,0.5699833619840426
cctv,0.5688647917914544
레이턴,0.5687722882952072
포카,0.568529618984751
photoshop,0.5679308751559289
ocpp,0.5677648851961491
커지,0.5676700005312506
도약,0.5672756532317886
제로,0.5670408157323975
녹화,0.5669335558688434
advanced,0.566523665541751
施策,0.5664530681650644
xdr,0.5663008052881345
bit,0.5662139616981879
쇼츠,0.5651017576729223
kicad,0.5649762191667322
부가세,0.5647730557892974
전념,0.5644964877308682
가게,0.5642931156310683
自動化,0.5642317124934658
오라클,0.5641736153071885
월부,0.5639910472637415
라이센스,0.5639279841194595
오더히어,0.5638966319511137
모뎀,0.5637998105151167
idea,0.5635388273734168
밀리,0.5632778448738037
오실로스코프,0.5631142813327212
질량,0.562888949307965
원티드,0.5628550079613915
바코드,0.5627641169336394
fintech,0.5626461622868877
physical,0.562207718379804
ga,0.5619070853783591
토지,0.5617656212138866
good,0.5615801403324614
maintenance,0.5613511405449796
id,0.5613066865050701
metal,0.5612483892857658
메세징,0.5611115021148045
개요,0.5609252736918701
creator,0.5606578368121022
시설물,0.5605979445886778
playpot,0.560510338074596
부가,0.5603236695352647
프리그,0.5597152885992981
dentbird,0.5596623685838364
vxlan,0.5594907529365798
스톡,0.559441726202476
테넌트,0.559430140012567
spc,0.5592878182496192
마무리,0.5590382541497807
grid,0.5589897727331369
노트북,0.5587938179502642
중고차,0.5583261337156351
인도,0.5582367888078497
cognito,0.5580826453143318
역학,0.558020135913698
partners,0.5580076015025186
cbt,0.5579976426154094
이중,0.5579342291796876
vcnc,0.5579247523185759
크리에이트립의,0.5579135475835592
embedding,0.5575941450726227
하기,0.5575165305869931
오디오북,0.5574195318192262
email,0.5573414911476325
qnx,0.5572454505628889
pain,0.5571054407111444
any,0.5569868191607605
enhance,0.5559620640360499
docenty,0.5558765383753668
의거,0.5555369663393686
전처리기,0.5552087683252696
leadership,0.5550071113799769
출국,0.554999604379028
기지국,0.5547068135617536
record,0.5546350896000689
리워드,0.5543736190130778
etf,0.5542715935163479
응시,0.5537936491006149
접근법,0.5532458825541411
fcc,0.5531238070059412
스몰,0.5528210616569309
꿈꾸,0.5527664128731036
authorization,0.5527420174740714
configuration,0.5524685487643342
guide,0.5524678110368149
차이,0.5524127381753942
imperas,0.5524111999500748
쓰레드,0.5523362891823044
냉동,0.552194856481133
산화,0.552194856481133
jboss,0.5517622244733469
analytical,0.5516621770431225
bmt,0.5514718268012486
extraction,0.5514368981409338
스파르타,0.5511875350798044
smartcontract,0.5511392076805954
실감,0.5510487596725937
페이스,0.5508890476203709
과목,0.5508642761060103
